"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Maryland"	"24"	11	3135	3.52 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Michigan"	"26"	11	2567	4.30 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"New York"	"36"	10	5468	1.85 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"North Carolina"	"37"	11	3614	3.05 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Tennessee"	"47"	11	2211	4.98 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Florida"	"12"	11	6554	1.68 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Illinois"	"17"	10	3316	3.07 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Michigan"	"26"	11	2556	4.34 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"Florida"	"12"	12	6557	1.83 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"Maryland"	"24"	12	3103	3.87 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"Illinois"	"17"	16	3397	4.73 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"New York"	"36"	10	5085	1.98 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"North Carolina"	"37"	15	3582	4.19 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"Texas"	"48"	14	5809	2.39 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Florida"	"12"	12	6797	1.77 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"North Carolina"	"37"	14	3774	3.71 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Pennsylvania"	"42"	12	2829	4.26 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Tennessee"	"47"	10	2210	4.55 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Florida"	"12"	14	6950	2.01 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Louisiana"	"22"	11	3565	3.09 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Michigan"	"26"	12	2780	4.32 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Pennsylvania"	"42"	10	2880	3.50 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Texas"	"48"	12	6606	1.86 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Georgia"	"13"	15	6510	2.30 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Illinois"	"17"	11	3679	3.00 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"North Carolina"	"37"	10	4177	2.40 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Texas"	"48"	11	7182	1.59 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Florida"	"12"	15	7478	2.01 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Illinois"	"17"	10	3666	2.73 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Louisiana"	"22"	10	3553	2.83 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Maryland"	"24"	12	3350	3.60 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Texas"	"48"	13	7250	1.72 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Virginia"	"51"	10	3087	3.27 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Alabama"	"01"	10	2912	3.44 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Georgia"	"13"	14	7025	2.00 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Illinois"	"17"	13	3910	3.32 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Louisiana"	"22"	11	3441	3.20 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Michigan"	"26"	14	3682	3.81 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"North Carolina"	"37"	10	4474	2.24 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Ohio"	"39"	16	3788	4.22 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Texas"	"48"	13	7276	1.82 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Florida"	"12"	17	7595	2.24 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Georgia"	"13"	12	6978	1.72 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Louisiana"	"22"	10	3517	2.84 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Maryland"	"24"	10	3237	3.10 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Michigan"	"26"	15	3548	4.24 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"New York"	"36"	11	4755	2.32 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"North Carolina"	"37"	12	4566	2.63 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Texas"	"48"	15	7180	2.06 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2019"	"2019"	"Florida"	"12"	17	7365	2.31 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2019"	"2019"	"Georgia"	"13"	19	6720	2.83 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2019"	"2019"	"Michigan"	"26"	15	3643	4.15 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2019"	"2019"	"New York"	"36"	10	4648	2.17 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2007"	"2007"	"Illinois"	"17"	11	2224	5.04 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2007"	"2007"	"Louisiana"	"22"	11	1479	7.56 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2007"	"2007"	"New York"	"36"	10	4527	2.27 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2008"	"2008"	"Georgia"	"13"	10	4091	2.49 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2008"	"2008"	"Maryland"	"24"	16	2615	6.17 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2009"	"2009"	"Illinois"	"17"	14	2255	6.40 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2009"	"2009"	"Maryland"	"24"	16	2571	6.24 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2010"	"2010"	"Florida"	"12"	13	4506	2.89 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2010"	"2010"	"New Jersey"	"34"	10	1722	5.89 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2010"	"2010"	"New York"	"36"	13	4409	2.95 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2011"	"2011"	"Florida"	"12"	10	4596	2.18 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2011"	"2011"	"New York"	"36"	10	4376	2.30 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2013"	"2013"	"Florida"	"12"	11	5096	2.16 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2013"	"2013"	"Maryland"	"24"	12	2875	4.18 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2014"	"2014"	"Georgia"	"13"	18	4444	4.06 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2014"	"2014"	"Illinois"	"17"	10	2446	4.11 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2014"	"2014"	"North Carolina"	"37"	11	2642	4.16 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"California"	"06"	10	3112	3.29 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"Georgia"	"13"	12	4538	2.64 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"Illinois"	"17"	11	2548	4.33 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"Texas"	"48"	12	5350	2.32 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2016"	"2016"	"Florida"	"12"	11	5565	1.98 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2016"	"2016"	"Georgia"	"13"	14	4745	2.97 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2016"	"2016"	"Illinois"	"17"	10	2549	3.92 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2016"	"2016"	"North Carolina"	"37"	12	2863	4.19 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2016"	"2016"	"Pennsylvania"	"42"	11	2011	5.47 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2017"	"2017"	"Florida"	"12"	18	5929	3.05 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2017"	"2017"	"Illinois"	"17"	14	2695	5.21 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2017"	"2017"	"Texas"	"48"	10	5808	1.76 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2018"	"2018"	"Florida"	"12"	10	5738	1.74 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2018"	"2018"	"Ohio"	"39"	11	2514	4.39 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2018"	"2018"	"Texas"	"48"	13	5934	2.13 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2019"	"2019"	"Florida"	"12"	10	5935	1.68 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2019"	"2019"	"Georgia"	"13"	11	5127	2.15 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2019"	"2019"	"Maryland"	"24"	11	3134	3.51 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2019"	"2019"	"Texas"	"48"	12	5887	1.99 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2009"	"2009"	"Illinois"	"17"	10	1132	9.12 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2009"	"2009"	"Michigan"	"26"	10	894	11.23 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2013"	"2013"	"Texas"	"48"	14	2162	6.49 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2016"	"2016"	"Georgia"	"13"	11	2555	4.34 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2017"	"2017"	"Maryland"	"24"	10	1871	5.34 (Unreliable)
	"Black or African American"	"2054-5"	"Other low birth weight or preterm (P07.1,P07.3)"	"GR130-090"	"20-24 years"	"20-24"	"2007"	"2007"	"Georgia"	"13"	11	7784	1.42 (Unreliable)
	"Black or African American"	"2054-5"	"Other low birth weight or preterm (P07.1,P07.3)"	"GR130-090"	"20-24 years"	"20-24"	"2012"	"2012"	"North Carolina"	"37"	10	5113	1.96 (Unreliable)
	"Black or African American"	"2054-5"	"Other low birth weight or preterm (P07.1,P07.3)"	"GR130-090"	"20-24 years"	"20-24"	"2013"	"2013"	"Georgia"	"13"	12	7197	1.68 (Unreliable)
	"Black or African American"	"2054-5"	"Other low birth weight or preterm (P07.1,P07.3)"	"GR130-090"	"20-24 years"	"20-24"	"2014"	"2014"	"Ohio"	"39"	11	4239	2.62 (Unreliable)
	"Black or African American"	"2054-5"	"Other low birth weight or preterm (P07.1,P07.3)"	"GR130-090"	"25-29 years"	"25-29"	"2014"	"2014"	"Georgia"	"13"	10	6047	1.66 (Unreliable)
	"Black or African American"	"2054-5"	"Other low birth weight or preterm (P07.1,P07.3)"	"GR130-090"	"25-29 years"	"25-29"	"2015"	"2015"	"Georgia"	"13"	11	6510	1.69 (Unreliable)
	"Black or African American"	"2054-5"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"20-24 years"	"20-24"	"2008"	"2008"	"New York"	"36"	10	5231	1.92 (Unreliable)
	"Black or African American"	"2054-5"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"20-24 years"	"20-24"	"2014"	"2014"	"Georgia"	"13"	11	7099	1.55 (Unreliable)
	"Black or African American"	"2054-5"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"25-29 years"	"25-29"	"2009"	"2009"	"New York"	"36"	15	5468	2.77 (Unreliable)
	"Black or African American"	"2054-5"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"30-34 years"	"30-34"	"2008"	"2008"	"New York"	"36"	11	4312	2.56 (Unreliable)
	"Black or African American"	"2054-5"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"30-34 years"	"30-34"	"2019"	"2019"	"New York"	"36"	10	4534	2.22 (Unreliable)
