"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Michigan"	"26"	11	3391	3.26 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Missouri"	"29"	11	2175	5.11 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Ohio"	"39"	10	4021	2.52 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2008"	"2008"	"Tennessee"	"47"	11	3114	3.53 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"California"	"06"	10	4487	2.32 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Florida"	"12"	10	7722	1.30 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"Georgia"	"13"	10	7023	1.43 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"New York"	"36"	11	4910	2.27 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2009"	"2009"	"North Carolina"	"37"	11	5141	2.15 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Illinois"	"17"	11	4591	2.44 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Louisiana"	"22"	10	4418	2.33 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Michigan"	"26"	16	3670	4.40 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2010"	"2010"	"Ohio"	"39"	12	3803	3.21 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Florida"	"12"	11	7533	1.46 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Louisiana"	"22"	14	4261	3.17 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2011"	"2011"	"Texas"	"48"	11	6762	1.60 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Georgia"	"13"	10	7187	1.42 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Illinois"	"17"	10	4428	2.27 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"North Carolina"	"37"	17	4866	3.49 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2012"	"2012"	"Texas"	"48"	11	6950	1.53 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"Florida"	"12"	12	7213	1.66 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2013"	"2013"	"Georgia"	"13"	15	7005	2.15 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"Georgia"	"13"	11	6993	1.58 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"Illinois"	"17"	13	4406	2.96 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"New York"	"36"	10	4168	2.41 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2014"	"2014"	"South Carolina"	"45"	10	3115	3.21 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Florida"	"12"	10	6746	1.48 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"Georgia"	"13"	18	6681	2.70 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2015"	"2015"	"North Carolina"	"37"	11	4561	2.42 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Georgia"	"13"	12	6281	1.92 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"North Carolina"	"37"	13	4196	3.10 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2016"	"2016"	"Ohio"	"39"	14	3677	3.82 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Georgia"	"13"	13	6123	2.13 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2017"	"2017"	"Michigan"	"26"	13	3364	3.87 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"20-24 years"	"20-24"	"2018"	"2018"	"Illinois"	"17"	15	3506	4.28 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Alabama"	"01"	10	2477	4.04 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Georgia"	"13"	17	6262	2.73 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Maryland"	"24"	11	3291	3.35 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"Missouri"	"29"	10	1519	6.64 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2007"	"2007"	"New York"	"36"	12	5475	2.24 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Florida"	"12"	10	6492	1.54 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Georgia"	"13"	14	6089	2.34 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"Michigan"	"26"	13	2556	5.11 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2008"	"2008"	"New York"	"36"	11	5135	2.15 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Georgia"	"13"	10	5826	1.72 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2009"	"2009"	"Texas"	"48"	11	5815	1.85 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2010"	"2010"	"Florida"	"12"	12	6236	1.93 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"Illinois"	"17"	11	3075	3.61 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2011"	"2011"	"New York"	"36"	11	5042	2.19 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"Florida"	"12"	11	6465	1.71 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2012"	"2012"	"Maryland"	"24"	11	3002	3.68 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"Florida"	"12"	13	6668	1.95 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2013"	"2013"	"North Carolina"	"37"	16	3817	4.19 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Florida"	"12"	15	6701	2.24 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"North Carolina"	"37"	10	4013	2.49 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Pennsylvania"	"42"	13	2745	4.78 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2014"	"2014"	"Texas"	"48"	14	6491	2.21 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Florida"	"12"	11	7041	1.56 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Illinois"	"17"	11	3551	3.11 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Louisiana"	"22"	10	3430	2.92 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Maryland"	"24"	12	3188	3.76 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"North Carolina"	"37"	10	4064	2.47 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2015"	"2015"	"Pennsylvania"	"42"	10	2940	3.42 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Georgia"	"13"	12	6580	1.84 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2016"	"2016"	"Illinois"	"17"	10	3660	2.73 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Illinois"	"17"	12	3711	3.24 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"Michigan"	"26"	10	3524	2.84 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2017"	"2017"	"North Carolina"	"37"	11	4391	2.51 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Louisiana"	"22"	11	3376	3.26 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Michigan"	"26"	12	3466	3.47 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"North Carolina"	"37"	12	4410	2.72 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2018"	"2018"	"Texas"	"48"	12	7201	1.61 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2019"	"2019"	"Florida"	"12"	10	7039	1.42 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"25-29 years"	"25-29"	"2019"	"2019"	"Texas"	"48"	13	7001	1.84 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2007"	"2007"	"North Carolina"	"37"	10	2233	4.49 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2009"	"2009"	"Florida"	"12"	11	4110	2.68 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2009"	"2009"	"New Jersey"	"34"	10	1724	5.96 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2010"	"2010"	"New York"	"36"	15	4296	3.49 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2014"	"2014"	"Florida"	"12"	10	5100	1.96 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"Florida"	"12"	17	5289	3.22 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2015"	"2015"	"Maryland"	"24"	10	2883	3.47 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2016"	"2016"	"Georgia"	"13"	11	4741	2.34 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2017"	"2017"	"Georgia"	"13"	12	4697	2.56 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2017"	"2017"	"Texas"	"48"	11	5665	1.98 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2018"	"2018"	"Georgia"	"13"	10	4625	2.17 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"30-34 years"	"30-34"	"2019"	"2019"	"Texas"	"48"	13	5623	2.27 (Unreliable)
	"Black or African American"	"2054-5"	"Extremely low birth weight or extreme immaturity (P07.0,P07.2)"	"GR130-089"	"35-39 years"	"35-39"	"2016"	"2016"	"Georgia"	"13"	10	2410	4.18 (Unreliable)
	"Black or African American"	"2054-5"	"Other low birth weight or preterm (P07.1,P07.3)"	"GR130-090"	"20-24 years"	"20-24"	"2009"	"2009"	"North Carolina"	"37"	12	5141	2.34 (Unreliable)
	"Black or African American"	"2054-5"	"Other low birth weight or preterm (P07.1,P07.3)"	"GR130-090"	"25-29 years"	"25-29"	"2008"	"2008"	"Ohio"	"39"	10	2981	3.41 (Unreliable)
	"Black or African American"	"2054-5"	"Other perinatal conditions (P29,P70.3-P70.9,P71-P76,P78-P81,P83.0-P83.1,P83.3-P83.9,P90-P96)"	"GR130-117"	"30-34 years"	"30-34"	"2011"	"2011"	"New York"	"36"	12	4407	2.73 (Unreliable)
